traffic_id,date,division_id,division_name,channel,device_category,sessions,new_users,total_users,bounce_rate_pct,avg_session_duration_sec,conversions,conversion_rate_pct
23035,2026-02-16,D03,Khulna,Facebook Ads,Mobile,21,13,18,37.4,166.0,1.0,2.4
23036,2026-02-16,D03,Khulna,Google Ads,Mobile,22,17,20,42.7,146.0,1.0,2.33
23037,2026-02-16,D03,Khulna,Google Ads,Desktop,20,14,18,45.8,166.0,1.0,3.03
23038,2026-02-16,D04,Mymensingh,Facebook Ads,Mobile,53,42,46,48.0,121.0,1.0,2.28
23039,2026-02-16,D04,Mymensingh,Youtube,Desktop,90,55,80,42.2,107.0,2.0,2.54
23040,2026-02-16,D04,Mymensingh,Youtube,Mobile,32,21,31,41.7,74.0,1.0,1.93
23041,2026-02-16,D04,Mymensingh,Google Ads,Mobile,31,22,28,50.3,91.0,1.0,2.75
23042,2026-02-16,D04,Mymensingh,Organic Search,Mobile,23,16,22,51.2,120.0,1.0,2.58
23043,2026-02-16,D04,Mymensingh,Referral/Ngo Partner,Mobile,23,14,21,48.7,104.0,1.0,2.97
23044,2026-02-16,D04,Mymensingh,Direct,Mobile,28,21,26,38.2,81.0,1.0,2.32
23045,2026-02-16,D05,Dhaka,Facebook Ads,Mobile,76,57,67,41.2,90.0,2.0,2.14
23046,2026-02-16,D05,Dhaka,Organic Search,Mobile,110,84,96,44.5,123.0,2.0,1.77
23047,2026-02-16,D05,Dhaka,Direct,Mobile,53,34,47,39.6,121.0,1.0,1.78
23048,2026-02-16,D05,Dhaka,Organic Search,Mobile,40,32,35,38.9,104.0,1.0,2.25
23049,2026-02-16,D05,Dhaka,Organic Search,Mobile,44,25,39,42.3,138.0,1.0,2.49
23050,2026-02-16,D05,Dhaka,Google Ads,Desktop,27,18,23,46.0,148.0,1.0,2.26
23051,2026-02-16,D05,Dhaka,Facebook Ads,Mobile,31,19,28,31.2,130.0,1.0,2.13
23052,2026-02-16,D06,Barishal,Google Ads,Mobile,51,32,46,43.7,77.0,1.0,1.61
23053,2026-02-16,D06,Barishal,Facebook Ads,Mobile,60,40,57,41.0,136.0,1.0,2.19
23054,2026-02-16,D06,Barishal,Google Ads,Mobile,38,23,33,43.2,98.0,1.0,2.15
23055,2026-02-16,D06,Barishal,Organic Search,Mobile,28,22,24,29.6,136.0,0.0,1.6
23056,2026-02-16,D06,Barishal,SMS Campaign,Mobile,24,15,21,42.1,146.0,1.0,2.67
23057,2026-02-16,D06,Barishal,SMS Campaign,Mobile,14,11,13,33.6,171.0,0.0,2.35
23058,2026-02-16,D06,Barishal,Facebook Ads,Desktop,21,15,19,35.5,134.0,0.0,1.5
23059,2026-02-16,D07,Chattogram,Google Ads,Mobile,34,21,30,35.1,117.0,1.0,2.09
23060,2026-02-16,D07,Chattogram,SMS Campaign,Mobile,83,53,72,41.7,120.0,1.0,1.75
23061,2026-02-16,D07,Chattogram,Direct,Mobile,45,29,43,43.9,113.0,1.0,1.44
23062,2026-02-16,D07,Chattogram,Direct,Mobile,32,21,30,45.8,137.0,1.0,2.36
23063,2026-02-16,D07,Chattogram,Referral/Ngo Partner,Mobile,32,22,27,42.6,146.0,1.0,2.66
23064,2026-02-16,D07,Chattogram,Referral/Ngo Partner,Mobile,22,13,19,44.2,154.0,0.0,1.71
23065,2026-02-16,D07,Chattogram,Organic Search,Mobile,26,18,24,36.0,153.0,1.0,2.66
23066,2026-02-16,D08,Sylhet,Organic Search,Mobile,45,32,39,34.7,122.0,1.0,1.79
23067,2026-02-16,D08,Sylhet,Google Ads,Mobile,44,25,40,47.9,127.0,1.0,1.62
23068,2026-02-16,D08,Sylhet,Facebook Ads,Desktop,15,11,13,39.3,110.0,0.0,1.42
23069,2026-02-16,D08,Sylhet,SMS Campaign,Mobile,22,13,19,35.1,135.0,0.0,1.48
23070,2026-02-16,D08,Sylhet,Google Ads,Mobile,14,8,12,39.8,159.0,0.0,1.31
23071,2026-02-16,D08,Sylhet,Referral/Ngo Partner,Mobile,9,6,8,45.8,137.0,0.0,1.65
23072,2026-02-16,D08,Sylhet,Youtube,Mobile,13,9,11,50.4,124.0,0.0,2.01
23073,2026-02-17,D01,Rajshahi,Direct,Mobile,113,71,100,40.6,110.0,3.0,2.82
23074,2026-02-17,D01,Rajshahi,SMS Campaign,Mobile,145,109,138,31.3,84.0,5.0,3.29
23075,2026-02-17,D01,Rajshahi,Referral/Ngo Partner,Mobile,60,43,56,39.2,86.0,2.0,3.33
23076,2026-02-17,D01,Rajshahi,Youtube,Mobile,30,17,28,44.7,116.0,1.0,3.42
23077,2026-02-17,D01,Rajshahi,Referral/Ngo Partner,Mobile,26,16,22,42.7,137.0,1.0,2.08
23078,2026-02-17,D01,Rajshahi,SMS Campaign,Mobile,38,25,36,41.8,148.0,1.0,2.8
23079,2026-02-17,D01,Rajshahi,Referral/Ngo Partner,Mobile,29,22,28,39.6,126.0,1.0,2.67
23080,2026-02-17,D02,Rangpur,Google Ads,Mobile,84,66,77,29.8,114.0,3.0,3.03
23081,2026-02-17,D02,Rangpur,SMS Campaign,Mobile,98,62,86,49.3,94.0,2.0,2.39
23082,2026-02-17,D02,Rangpur,Referral/Ngo Partner,Mobile,59,36,53,41.9,160.0,1.0,2.25
23083,2026-02-17,D02,Rangpur,Direct,Mobile,43,29,38,33.7,144.0,1.0,2.62
23084,2026-02-17,D02,Rangpur,Youtube,Mobile,36,27,34,34.0,109.0,1.0,2.86
23085,2026-02-17,D02,Rangpur,Direct,Mobile,27,17,24,45.8,129.0,1.0,2.96
23086,2026-02-17,D02,Rangpur,Youtube,Mobile,33,25,28,43.4,126.0,1.0,2.13
23087,2026-02-17,D03,Khulna,SMS Campaign,Mobile,80,61,77,45.8,104.0,2.0,2.24
23088,2026-02-17,D03,Khulna,Facebook Ads,Mobile,87,59,83,40.2,130.0,3.0,2.97
23089,2026-02-17,D03,Khulna,Youtube,Mobile,43,27,40,45.0,159.0,1.0,1.96
23090,2026-02-17,D03,Khulna,Direct,Mobile,38,27,35,35.2,119.0,1.0,2.95
23091,2026-02-17,D03,Khulna,Google Ads,Mobile,28,19,27,36.8,80.0,1.0,1.94
23092,2026-02-17,D03,Khulna,Google Ads,Desktop,21,13,19,28.0,128.0,0.0,2.01
23093,2026-02-17,D03,Khulna,Facebook Ads,Mobile,23,18,21,43.7,108.0,1.0,2.98
23094,2026-02-17,D04,Mymensingh,Youtube,Mobile,95,71,83,42.3,145.0,3.0,3.47
23095,2026-02-17,D04,Mymensingh,Youtube,Mobile,109,87,102,46.2,141.0,2.0,1.97
23096,2026-02-17,D04,Mymensingh,Google Ads,Mobile,43,30,37,41.8,127.0,1.0,1.73
23097,2026-02-17,D04,Mymensingh,Organic Search,Mobile,32,19,29,41.6,134.0,1.0,2.7
23098,2026-02-17,D04,Mymensingh,Direct,Mobile,29,16,26,46.2,112.0,1.0,2.33
23099,2026-02-17,D04,Mymensingh,Referral/Ngo Partner,Mobile,23,18,22,46.4,143.0,1.0,2.5
23100,2026-02-17,D04,Mymensingh,Organic Search,Mobile,25,15,22,38.8,105.0,1.0,2.95
23101,2026-02-17,D05,Dhaka,Google Ads,Mobile,81,61,71,48.8,123.0,2.0,2.0
23102,2026-02-17,D05,Dhaka,Organic Search,Mobile,160,97,152,49.1,125.0,3.0,2.12
23103,2026-02-17,D05,Dhaka,Youtube,Desktop,63,50,56,31.2,130.0,1.0,1.55
23104,2026-02-17,D05,Dhaka,SMS Campaign,Mobile,39,22,36,35.5,135.0,1.0,2.15
23105,2026-02-17,D05,Dhaka,Organic Search,Mobile,48,35,45,38.7,128.0,1.0,1.62
23106,2026-02-17,D05,Dhaka,Youtube,Mobile,24,16,23,42.7,123.0,1.0,2.2
23107,2026-02-17,D05,Dhaka,Facebook Ads,Desktop,24,13,23,35.3,104.0,0.0,2.03
23108,2026-02-17,D06,Barishal,Youtube,Mobile,55,33,47,34.0,94.0,1.0,2.13
23109,2026-02-17,D06,Barishal,Facebook Ads,Mobile,78,53,68,45.8,130.0,1.0,1.57
23110,2026-02-17,D06,Barishal,Facebook Ads,Mobile,38,27,35,40.8,109.0,1.0,1.67
23111,2026-02-17,D06,Barishal,Organic Search,Mobile,23,16,22,51.9,111.0,1.0,2.57
23112,2026-02-17,D06,Barishal,Direct,Mobile,27,19,24,51.2,53.0,1.0,2.44
23113,2026-02-17,D06,Barishal,Facebook Ads,Mobile,18,14,15,53.4,127.0,0.0,1.97
23114,2026-02-17,D06,Barishal,Referral/Ngo Partner,Mobile,21,13,19,32.4,110.0,0.0,2.09
23115,2026-02-17,D07,Chattogram,Organic Search,Mobile,88,54,81,40.3,102.0,1.0,1.63
23116,2026-02-17,D07,Chattogram,Facebook Ads,Mobile,74,41,65,39.2,174.0,1.0,1.99
23117,2026-02-17,D07,Chattogram,Direct,Desktop,28,16,26,33.3,62.0,1.0,2.17
23118,2026-02-17,D07,Chattogram,Facebook Ads,Mobile,35,27,32,45.8,158.0,1.0,2.2
23119,2026-02-17,D07,Chattogram,SMS Campaign,Mobile,29,22,28,36.7,123.0,1.0,2.08
23120,2026-02-17,D07,Chattogram,Organic Search,Mobile,17,13,16,47.8,84.0,0.0,1.78
23121,2026-02-17,D07,Chattogram,SMS Campaign,Mobile,21,12,19,38.7,96.0,0.0,2.14
23122,2026-02-17,D08,Sylhet,Referral/Ngo Partner,Mobile,46,31,44,47.0,140.0,0.0,0.74
23123,2026-02-17,D08,Sylhet,Direct,Mobile,64,36,56,41.3,109.0,1.0,1.78
23124,2026-02-17,D08,Sylhet,Direct,Mobile,20,15,18,37.3,172.0,0.0,1.78
23125,2026-02-17,D08,Sylhet,Referral/Ngo Partner,Mobile,17,10,15,45.8,128.0,0.0,1.45
23126,2026-02-17,D08,Sylhet,Organic Search,Desktop,17,10,15,44.1,110.0,0.0,1.4
23127,2026-02-17,D08,Sylhet,Organic Search,Mobile,7,5,7,28.5,89.0,0.0,1.75
23128,2026-02-17,D08,Sylhet,Google Ads,Mobile,13,9,12,46.2,133.0,0.0,1.77
23129,2026-02-18,D01,Rajshahi,Google Ads,Desktop,75,42,65,50.5,142.0,2.0,2.79
23130,2026-02-18,D01,Rajshahi,Referral/Ngo Partner,Mobile,80,64,71,33.3,62.0,2.0,2.85
23131,2026-02-18,D01,Rajshahi,Organic Search,Mobile,49,28,47,45.8,107.0,1.0,2.83
23132,2026-02-18,D01,Rajshahi,Organic Search,Mobile,40,23,38,41.1,130.0,1.0,3.0
23133,2026-02-18,D01,Rajshahi,Facebook Ads,Desktop,34,27,31,37.3,121.0,1.0,2.76
23134,2026-02-18,D01,Rajshahi,SMS Campaign,Mobile,21,17,19,40.4,154.0,1.0,2.67
23135,2026-02-18,D01,Rajshahi,Organic Search,Mobile,28,22,26,32.9,105.0,1.0,3.71
23136,2026-02-18,D02,Rangpur,Direct,Mobile,69,47,66,46.8,102.0,2.0,2.85
23137,2026-02-18,D02,Rangpur,Referral/Ngo Partner,Mobile,96,77,86,30.4,91.0,3.0,2.71
23138,2026-02-18,D02,Rangpur,Google Ads,Mobile,54,34,50,49.4,142.0,1.0,2.57
23139,2026-02-18,D02,Rangpur,Facebook Ads,Mobile,35,23,30,40.3,144.0,1.0,2.82
23140,2026-02-18,D02,Rangpur,Google Ads,Desktop,32,23,29,25.2,169.0,1.0,2.46
23141,2026-02-18,D02,Rangpur,Direct,Mobile,18,13,15,45.8,131.0,0.0,2.31
23142,2026-02-18,D02,Rangpur,Google Ads,Mobile,23,17,20,37.7,92.0,1.0,2.42
23143,2026-02-18,D03,Khulna,Google Ads,Mobile,88,54,84,38.2,98.0,2.0,2.84
23144,2026-02-18,D03,Khulna,Direct,Mobile,106,60,95,31.0,109.0,3.0,2.5
23145,2026-02-18,D03,Khulna,Referral/Ngo Partner,Mobile,45,28,41,52.5,73.0,1.0,2.83
23146,2026-02-18,D03,Khulna,Youtube,Mobile,37,29,33,38.2,161.0,1.0,2.79
23147,2026-02-18,D03,Khulna,Youtube,Mobile,18,13,17,45.3,110.0,0.0,2.6
23148,2026-02-18,D03,Khulna,Facebook Ads,Mobile,21,14,20,42.6,106.0,1.0,2.59
23149,2026-02-18,D03,Khulna,Youtube,Mobile,24,17,21,30.1,103.0,1.0,2.68
23150,2026-02-18,D04,Mymensingh,Facebook Ads,Mobile,86,54,76,45.8,145.0,2.0,2.14
23151,2026-02-18,D04,Mymensingh,Direct,Mobile,91,69,84,36.3,160.0,2.0,2.69
23152,2026-02-18,D04,Mymensingh,Organic Search,Mobile,38,27,34,48.0,140.0,1.0,2.72
23153,2026-02-18,D04,Mymensingh,Direct,Desktop,27,16,26,46.2,120.0,0.0,1.56
23154,2026-02-18,D04,Mymensingh,Organic Search,Desktop,21,16,20,31.5,147.0,1.0,2.98
23155,2026-02-18,D04,Mymensingh,Direct,Mobile,26,16,22,42.4,111.0,1.0,2.31
23156,2026-02-18,D04,Mymensingh,Organic Search,Mobile,18,12,17,44.3,138.0,0.0,1.73
23157,2026-02-18,D05,Dhaka,Direct,Mobile,97,71,88,44.3,134.0,2.0,1.79
23158,2026-02-18,D05,Dhaka,SMS Campaign,Mobile,153,101,133,39.9,175.0,3.0,1.84
23159,2026-02-18,D05,Dhaka,SMS Campaign,Mobile,53,29,48,37.7,105.0,1.0,2.53
23160,2026-02-18,D05,Dhaka,Facebook Ads,Mobile,37,25,34,34.2,145.0,1.0,2.26
23161,2026-02-18,D05,Dhaka,Facebook Ads,Mobile,35,25,30,48.3,118.0,1.0,2.12
23162,2026-02-18,D05,Dhaka,SMS Campaign,Mobile,24,18,22,31.1,94.0,0.0,1.73
23163,2026-02-18,D05,Dhaka,Facebook Ads,Mobile,21,16,18,35.9,166.0,1.0,2.51
23164,2026-02-18,D06,Barishal,Direct,Mobile,53,33,48,38.7,137.0,1.0,2.27
23165,2026-02-18,D06,Barishal,Direct,Desktop,82,58,76,34.4,127.0,2.0,2.67
23166,2026-02-18,D06,Barishal,Referral/Ngo Partner,Mobile,40,30,36,45.8,120.0,1.0,2.31
23167,2026-02-18,D06,Barishal,SMS Campaign,Mobile,25,15,24,35.2,88.0,1.0,2.52
23168,2026-02-18,D06,Barishal,SMS Campaign,Mobile,27,20,24,46.8,102.0,1.0,2.28
23169,2026-02-18,D06,Barishal,Facebook Ads,Mobile,18,12,16,46.3,135.0,0.0,2.04
23170,2026-02-18,D06,Barishal,Direct,Desktop,16,10,14,43.6,112.0,0.0,2.14
23171,2026-02-18,D07,Chattogram,Facebook Ads,Mobile,63,38,58,37.5,104.0,1.0,2.06
23172,2026-02-18,D07,Chattogram,Google Ads,Mobile,58,37,53,49.2,81.0,1.0,1.63
23173,2026-02-18,D07,Chattogram,SMS Campaign,Mobile,34,26,30,44.5,145.0,1.0,2.49
23174,2026-02-18,D07,Chattogram,Organic Search,Mobile,26,18,23,39.7,129.0,1.0,2.4
23175,2026-02-18,D07,Chattogram,Referral/Ngo Partner,Desktop,32,25,30,40.7,117.0,1.0,2.02
23176,2026-02-18,D07,Chattogram,Referral/Ngo Partner,Mobile,18,14,17,45.8,118.0,0.0,2.09
23177,2026-02-18,D07,Chattogram,SMS Campaign,Mobile,22,15,20,37.2,132.0,1.0,2.37
23178,2026-02-18,D08,Sylhet,Google Ads,Mobile,43,32,39,47.2,143.0,1.0,1.86
23179,2026-02-18,D08,Sylhet,Referral/Ngo Partner,Mobile,36,26,33,42.4,170.0,1.0,2.16
23180,2026-02-18,D08,Sylhet,Direct,Mobile,23,14,20,41.2,149.0,0.0,1.1
23181,2026-02-18,D08,Sylhet,Facebook Ads,Mobile,19,11,17,37.7,113.0,0.0,1.65
23182,2026-02-18,D08,Sylhet,Referral/Ngo Partner,Mobile,16,12,15,44.0,83.0,0.0,1.47
23183,2026-02-18,D08,Sylhet,Organic Search,Mobile,11,8,10,42.7,173.0,0.0,1.78
23184,2026-02-18,D08,Sylhet,Facebook Ads,Desktop,11,7,11,44.1,130.0,0.0,1.37
23185,2026-02-19,D01,Rajshahi,Direct,Mobile,110,62,105,45.8,183.0,3.0,2.5
23186,2026-02-19,D01,Rajshahi,Referral/Ngo Partner,Mobile,107,65,97,41.9,96.0,3.0,2.62
23187,2026-02-19,D01,Rajshahi,Google Ads,Mobile,59,39,51,48.2,115.0,2.0,3.47
23188,2026-02-19,D01,Rajshahi,Direct,Mobile,49,36,45,33.3,135.0,1.0,2.27
23189,2026-02-19,D01,Rajshahi,Youtube,Mobile,34,27,29,32.8,123.0,1.0,2.57
23190,2026-02-19,D01,Rajshahi,SMS Campaign,Mobile,24,16,23,48.2,127.0,1.0,3.42
23191,2026-02-19,D01,Rajshahi,Facebook Ads,Mobile,27,20,25,38.2,180.0,1.0,2.8
23192,2026-02-19,D02,Rangpur,Direct,Desktop,97,65,84,52.7,106.0,3.0,2.7
23193,2026-02-19,D02,Rangpur,Referral/Ngo Partner,Mobile,133,73,117,45.9,116.0,3.0,2.57
23194,2026-02-19,D02,Rangpur,Facebook Ads,Mobile,50,32,47,32.2,132.0,1.0,2.94
23195,2026-02-19,D02,Rangpur,Direct,Mobile,40,22,39,44.8,114.0,1.0,2.12
23196,2026-02-19,D02,Rangpur,SMS Campaign,Mobile,31,21,28,33.5,147.0,1.0,2.93
23197,2026-02-19,D02,Rangpur,Youtube,Mobile,29,23,25,36.7,170.0,1.0,2.53
23198,2026-02-19,D02,Rangpur,Facebook Ads,Mobile,30,20,29,30.8,106.0,1.0,2.59
23199,2026-02-19,D03,Khulna,SMS Campaign,Mobile,74,56,71,42.2,129.0,2.0,2.75
23200,2026-02-19,D03,Khulna,Facebook Ads,Mobile,99,55,85,48.3,100.0,3.0,2.54
23201,2026-02-19,D03,Khulna,Referral/Ngo Partner,Mobile,45,32,42,44.7,72.0,1.0,2.62
23202,2026-02-19,D03,Khulna,Google Ads,Mobile,42,33,37,41.3,133.0,1.0,3.16
23203,2026-02-19,D03,Khulna,Youtube,Mobile,30,22,26,38.5,121.0,1.0,2.23
23204,2026-02-19,D03,Khulna,Youtube,Mobile,18,13,17,42.3,132.0,0.0,2.36
23205,2026-02-19,D03,Khulna,Referral/Ngo Partner,Mobile,19,13,18,46.8,115.0,1.0,3.2
23206,2026-02-19,D04,Mymensingh,Facebook Ads,Mobile,92,56,81,42.2,167.0,2.0,2.31
23207,2026-02-19,D04,Mymensingh,SMS Campaign,Mobile,60,37,51,36.5,119.0,2.0,2.83
23208,2026-02-19,D04,Mymensingh,SMS Campaign,Mobile,26,14,24,39.7,140.0,1.0,2.43
23209,2026-02-19,D04,Mymensingh,Facebook Ads,Desktop,36,28,34,43.4,144.0,1.0,2.92
23210,2026-02-19,D04,Mymensingh,Facebook Ads,Mobile,25,16,24,36.1,134.0,1.0,2.56
23211,2026-02-19,D04,Mymensingh,SMS Campaign,Desktop,23,18,20,40.8,133.0,1.0,2.95
23212,2026-02-19,D04,Mymensingh,SMS Campaign,Mobile,23,17,22,36.3,89.0,1.0,2.27
23213,2026-02-19,D05,Dhaka,Facebook Ads,Mobile,90,54,79,45.2,80.0,2.0,2.18
23214,2026-02-19,D05,Dhaka,Organic Search,Mobile,122,75,106,46.2,113.0,2.0,1.96
23215,2026-02-19,D05,Dhaka,Youtube,Mobile,47,26,45,25.4,142.0,1.0,1.9
23216,2026-02-19,D05,Dhaka,Google Ads,Mobile,31,23,28,37.0,65.0,1.0,2.19
23217,2026-02-19,D05,Dhaka,Organic Search,Desktop,36,25,31,44.6,79.0,1.0,2.71
23218,2026-02-19,D05,Dhaka,Facebook Ads,Mobile,30,23,28,38.0,104.0,1.0,1.88
23219,2026-02-19,D05,Dhaka,SMS Campaign,Mobile,30,22,29,43.2,130.0,1.0,2.63
23220,2026-02-19,D06,Barishal,Referral/Ngo Partner,Mobile,73,55,66,40.2,92.0,2.0,2.29
23221,2026-02-19,D06,Barishal,SMS Campaign,Mobile,93,67,84,33.5,143.0,2.0,2.57
23222,2026-02-19,D06,Barishal,Organic Search,Mobile,29,16,26,33.1,102.0,1.0,2.4
23223,2026-02-19,D06,Barishal,SMS Campaign,Mobile,29,21,25,43.3,90.0,1.0,1.91
23224,2026-02-19,D06,Barishal,Google Ads,Desktop,23,16,22,38.6,157.0,0.0,1.71
23225,2026-02-19,D06,Barishal,Facebook Ads,Desktop,18,10,16,25.7,126.0,1.0,2.87
23226,2026-02-19,D06,Barishal,Youtube,Mobile,22,13,20,49.3,129.0,0.0,1.73
23227,2026-02-19,D07,Chattogram,Facebook Ads,Mobile,69,55,66,45.8,172.0,2.0,2.47
23228,2026-02-19,D07,Chattogram,Organic Search,Mobile,86,57,78,44.1,105.0,2.0,2.2
23229,2026-02-19,D07,Chattogram,Facebook Ads,Mobile,56,41,53,42.3,140.0,1.0,2.21
23230,2026-02-19,D07,Chattogram,Facebook Ads,Mobile,33,22,31,41.0,110.0,1.0,2.24
23231,2026-02-19,D07,Chattogram,Facebook Ads,Mobile,24,15,22,27.7,139.0,0.0,1.97
23232,2026-02-19,D07,Chattogram,Facebook Ads,Mobile,20,15,19,40.1,86.0,0.0,2.2
23233,2026-02-19,D07,Chattogram,Facebook Ads,Mobile,20,14,18,45.6,114.0,0.0,1.61
23234,2026-02-19,D08,Sylhet,SMS Campaign,Mobile,34,26,30,43.5,173.0,0.0,1.27
23235,2026-02-19,D08,Sylhet,Google Ads,Mobile,57,41,54,36.3,73.0,1.0,1.21
23236,2026-02-19,D08,Sylhet,Youtube,Mobile,21,13,19,33.7,111.0,0.0,1.06
23237,2026-02-19,D08,Sylhet,Google Ads,Mobile,19,15,18,34.0,159.0,0.0,1.37
23238,2026-02-19,D08,Sylhet,Organic Search,Mobile,11,6,11,31.9,113.0,0.0,1.36
23239,2026-02-19,D08,Sylhet,SMS Campaign,Mobile,10,8,9,36.5,104.0,0.0,1.63
23240,2026-02-19,D08,Sylhet,Referral/Ngo Partner,Mobile,10,7,9,41.6,135.0,0.0,1.5
23241,2026-02-20,D01,Rajshahi,Direct,Mobile,88,50,79,42.1,135.0,2.0,1.79
23242,2026-02-20,D01,Rajshahi,Youtube,Mobile,123,75,118,34.4,126.0,2.0,1.77
23243,2026-02-20,D01,Rajshahi,Youtube,Mobile,45,33,43,35.4,105.0,1.0,2.66
23244,2026-02-20,D01,Rajshahi,Referral/Ngo Partner,Mobile,49,34,47,38.3,158.0,1.0,2.34
23245,2026-02-20,D01,Rajshahi,Google Ads,Mobile,38,29,33,43.9,150.0,1.0,2.31
23246,2026-02-20,D01,Rajshahi,Google Ads,Mobile,27,20,24,37.6,143.0,1.0,3.41
23247,2026-02-20,D01,Rajshahi,Direct,Desktop,24,14,23,36.6,86.0,1.0,2.84
23248,2026-02-20,D02,Rangpur,Youtube,Mobile,87,64,83,45.8,136.0,2.0,2.8
23249,2026-02-20,D02,Rangpur,Direct,Mobile,112,72,108,44.1,127.0,3.0,3.12
23250,2026-02-20,D02,Rangpur,SMS Campaign,Mobile,49,28,46,43.7,86.0,1.0,2.59
23251,2026-02-20,D02,Rangpur,Referral/Ngo Partner,Mobile,32,22,27,39.0,148.0,1.0,1.72
23252,2026-02-20,D02,Rangpur,Facebook Ads,Mobile,26,17,25,39.8,114.0,1.0,3.11
23253,2026-02-20,D02,Rangpur,Google Ads,Mobile,26,20,23,42.2,91.0,1.0,2.62
23254,2026-02-20,D02,Rangpur,SMS Campaign,Mobile,30,19,28,38.4,106.0,1.0,2.85
23255,2026-02-20,D03,Khulna,SMS Campaign,Mobile,92,73,86,45.4,142.0,2.0,2.19
23256,2026-02-20,D03,Khulna,Referral/Ngo Partner,Mobile,81,46,77,49.3,62.0,2.0,2.82
23257,2026-02-20,D03,Khulna,Referral/Ngo Partner,Mobile,48,27,43,39.4,141.0,1.0,2.79
23258,2026-02-20,D03,Khulna,Facebook Ads,Mobile,34,20,30,40.0,164.0,1.0,2.83
23259,2026-02-20,D03,Khulna,Facebook Ads,Mobile,30,22,28,33.2,92.0,1.0,2.64
23260,2026-02-20,D03,Khulna,Organic Search,Mobile,32,20,29,36.8,103.0,1.0,2.51
23261,2026-02-20,D03,Khulna,SMS Campaign,Mobile,18,14,17,42.7,141.0,0.0,2.63
23262,2026-02-20,D04,Mymensingh,Youtube,Mobile,54,32,48,37.2,98.0,1.0,2.34
23263,2026-02-20,D04,Mymensingh,Referral/Ngo Partner,Desktop,87,64,78,40.1,131.0,2.0,2.36
23264,2026-02-20,D04,Mymensingh,Youtube,Desktop,42,28,40,44.0,117.0,1.0,2.91
23265,2026-02-20,D04,Mymensingh,Facebook Ads,Mobile,37,21,35,44.6,156.0,1.0,2.82
23266,2026-02-20,D04,Mymensingh,Facebook Ads,Mobile,29,16,28,47.7,127.0,1.0,2.18
23267,2026-02-20,D04,Mymensingh,SMS Campaign,Mobile,17,12,15,51.5,172.0,0.0,2.0
23268,2026-02-20,D04,Mymensingh,Direct,Mobile,20,16,17,30.5,140.0,1.0,2.62
23269,2026-02-20,D05,Dhaka,Google Ads,Mobile,106,65,96,46.8,143.0,2.0,2.15
23270,2026-02-20,D05,Dhaka,Facebook Ads,Mobile,119,75,109,37.2,125.0,2.0,2.04
23271,2026-02-20,D05,Dhaka,SMS Campaign,Mobile,58,46,56,41.1,115.0,1.0,2.17
23272,2026-02-20,D05,Dhaka,Direct,Mobile,53,33,49,46.6,162.0,1.0,2.42
23273,2026-02-20,D05,Dhaka,Organic Search,Mobile,33,25,31,44.7,179.0,1.0,1.96
23274,2026-02-20,D05,Dhaka,Facebook Ads,Mobile,24,14,21,49.0,106.0,1.0,2.09
23275,2026-02-20,D05,Dhaka,Organic Search,Mobile,30,19,29,38.1,135.0,1.0,2.34
23276,2026-02-20,D06,Barishal,SMS Campaign,Mobile,48,38,45,40.8,173.0,1.0,1.93
23277,2026-02-20,D06,Barishal,SMS Campaign,Mobile,88,70,85,39.1,109.0,2.0,1.99
23278,2026-02-20,D06,Barishal,SMS Campaign,Mobile,34,27,30,35.4,118.0,1.0,2.37
23279,2026-02-20,D06,Barishal,Organic Search,Mobile,26,19,25,35.7,141.0,1.0,1.94
23280,2026-02-20,D06,Barishal,Google Ads,Mobile,18,11,17,52.4,118.0,0.0,2.03
23281,2026-02-20,D06,Barishal,Google Ads,Mobile,17,11,15,26.6,120.0,0.0,1.7
23282,2026-02-20,D06,Barishal,Organic Search,Mobile,17,10,16,37.6,81.0,0.0,1.68
23283,2026-02-20,D07,Chattogram,Youtube,Mobile,97,58,87,46.0,110.0,2.0,1.82
23284,2026-02-20,D07,Chattogram,SMS Campaign,Mobile,109,86,103,48.3,126.0,2.0,1.84
23285,2026-02-20,D07,Chattogram,Youtube,Mobile,52,29,44,36.3,106.0,1.0,2.39
23286,2026-02-20,D07,Chattogram,SMS Campaign,Mobile,30,22,26,29.5,125.0,0.0,1.59
23287,2026-02-20,D07,Chattogram,Google Ads,Mobile,24,18,22,40.7,120.0,1.0,2.23
23288,2026-02-20,D07,Chattogram,Youtube,Mobile,30,23,26,45.8,140.0,1.0,2.01
23289,2026-02-20,D07,Chattogram,Referral/Ngo Partner,Mobile,28,17,27,42.1,141.0,1.0,1.85
23290,2026-02-20,D08,Sylhet,Youtube,Mobile,40,23,38,52.6,161.0,1.0,1.88
23291,2026-02-20,D08,Sylhet,Google Ads,Mobile,48,27,43,40.9,94.0,1.0,1.51
23292,2026-02-20,D08,Sylhet,Direct,Mobile,15,11,15,40.4,160.0,0.0,2.22
23293,2026-02-20,D08,Sylhet,Referral/Ngo Partner,Mobile,12,8,11,43.2,149.0,0.0,1.77
23294,2026-02-20,D08,Sylhet,Facebook Ads,Desktop,12,9,11,27.0,134.0,0.0,1.84
23295,2026-02-20,D08,Sylhet,Direct,Mobile,10,6,9,34.6,150.0,0.0,2.09
23296,2026-02-20,D08,Sylhet,SMS Campaign,Mobile,12,8,10,47.2,118.0,0.0,1.54
